AKTIP	125 44907 207 9852 633 2769 1975 8807 4676 1445
ALAD	41 4 2171 1879 457 2722 2937 4064 2874 2445
ALAS1	0 348 4098 4116 702 7160 1852 3179 3615 4305
ALAS2	0 33 51 187 0 0 5 442 141 0
ALB	0 0 0 0 77 5 0 0 0 0
ALCAM	0 92 2578 909 414 1835 2487 1138 1552 2513
ALDH16A1	43 274 1608 0 269 580 1879 37 330 1877
ALDH18A1	2274 742 8618 611 3943 4237 7574 2953 709 4288
ALDH1A1	0 0 0 0 1241 0 23557 13 4 0
ALDH1A2	75 646 1316 1194 1046 294 1526 188 1086 432
ALDH1A3	94 489 8052 0 5136 0 49348 437 1052 0
ALDH1B1	0 29 1220 795 804 1172 695 191 661 0
ALDH1L1	0 124 0 0 0 0 0 0 0 7
ALDH1L1.AS1	0 12 42 3 0 20 20 0 0 79
ALDH1L1.AS2	1 233 48 87 30 204 99 301 197 91
ALDH1L2	32 27 29 0 18 0 0 0 803 0
ALDH2	184 605 0 6880 629 9192 2212 2104 968 2977
ALDH3A1	0 0 32 280 63 62 85 0 174 141
ALDH3A2	45 21 11434 3885 1309 3015 4660 0 1861 2389
ALDH3B1	38 84 804 2813 118 877 937 394 1069 1421
ALDH3B2	0 0 402 1103 36 367 192 309 400 24
ALDH4A1	0 0 2186 0 111 205 269 0 92 95
ALDH5A1	1 142 377 2710 190 1641 613 586 209 258
ALDH6A1	294 367 3930 4717 1071 592 2402 1513 712 3669
ALDH7A1	54 288 334 1302 65 868 518 1470 919 654
ALDH8A1	0 67 25 294 29 285 147 31 207 0
ALDOB	3 376 85 253 45 245 90 284 150 0
ALG1	0 10 2965 2279 1074 701 348 2433 1730 34
ALG10	29 696 562 1610 301 2071 250 557 851 315
ALG10B	6 90 0 840 505 706 275 215 305 107
ALG11	31 790 7674 3968 2652 3698 5295 7 5610 4010
ALG12	325 245 9778 5761 2746 6138 5805 6421 5452 19625
ALG13	90 168 914 2493 711 1942 853 2173 1761 1350
ALG14	97 94 5399 160 217 1588 1171 0 86 4013
ALG1L	5 81 616 156 99 424 286 39 0 0
ALG1L2	0 40 16 141 26 151 0 0 19 0
ALG1L9P	8 0 364 816 46 473 243 10 824 354
ALG2	58 45 5537 5358 695 4393 2926 1546 2939 3515
ALG6	278 94 0 1211 1411 651 5034 31 1125 291
ALG9	21 0 795 1741 1430 653 302 624 544 523
ALK	0 209 16 0 0 0 0 0 0 0
ALKBH1	203 0 1950 0 444 2574 2611 941 598 3043
ALKBH2	0 1045 0 3565 51 6909 24 0 2276 2432
ALKBH3	163 0 6945 4976 2090 7630 9788 6552 3432 7883
ALKBH4	40 626 1302 4716 588 2792 627 1915 747 2782
ALKBH5	36 47 2926 4851 528 2926 1108 0 2623 2553
ALKBH6	294 3377 254 26284 498 95 0 13358 24373 0
ALKBH7	376 814 10327 12048 1027 4518 25561 10821 10702 6990
ALKBH8	21 315 2015 462 234 888 555 0 1169 398
ALLC	0 89 0 0 0 0 0 14 0 0
ALMS1	0 281 308 253 133 620 369 205 233 0
ALMS1P	0 179 0 0 11 295 0 147 0 0
ALOX12	0 146 2 0 0 0 0 0 0 0
ALOX12B	0 212 29 0 0 30 0 99 0 25
ALOX12P2	0 19 626 0 0 0 0 0 0 754
ALOX15	0 34 0 0 29 0 0 251 0 110
ALOX15B	0 28 1435 95 373 10 553 0 0 0
ALOX15P1	0 126 135 157 15 117 0 51 419 0
ALOXE3	0 0 38 0 77 0 27 0 22 0
ALPI	0 43 0 0 0 19 4 0 0 0
ALPK1	22 0 1449 902 123 1009 1508 430 1052 3059
ALPK2	15 762 153 777 81 595 186 284 409 130
ALPK3	0 41 216 0 48 0 41 0 0 3
ALPL	11 692 1942 1451 344 516 908 433 1066 1122
ALPP	12 330 149 461 68 352 130 264 196 115
ALPPL2	0 0 41 0 0 0 0 30 0 0
ALS2	0 124 93 813 1083 296 0 889 503 415
ALS2CL	10 0 270 184 0 1059 66 0 0 427
ALS2CR11	16 64 414 510 123 485 970 165 580 296
ALS2CR12	0 0 0 0 52 0 0 90 30 240
ALS2CR8	281 38 177 1820 108 948 5 18 501 194
ALX1	18 0 650 743 180 427 1448 1216 338 261
ALX3	1 403 151 429 51 330 362 383 285 135
ALX4	7 87 159 0 55 15 717 111 0 0
ALYREF	0 452 0 0 0 0 0 0 0 0
AMACR	45 374 1221 3262 538 1944 1031 87 1347 962
AMBN	10 0 15 250 37 156 82 0 56 0
AMBP	5 103 15 54 26 0 9 9 30 0
AMBRA1	0 0 1701 1375 518 1116 1130 19 970 1506
AMDHD1	0 270 929 0 155 1006 400 441 669 1023
AMDHD2	120 190 7708 722 375 2268 722 4168 1890 6351
AMELX	0 0 0 0 19 0 19 26 29 21
AMER1	0 266 998 114 259 385 913 0 0 0
AMER2	0 154 23 0 36 0 9 5 0 0
AMER3	0 50 11 0 0 0 7 35 63 0
AMFR	152 248 2336 1044 305 1455 2434 1169 3830 1771
AMH	0 26 0 0 0 0 13 12 0 0
AMHR2	0 0 50 0 125 10 8 0 0 0
AMIGO1	0 0 657 180 315 105 86 617 158 412
AMIGO2	931 0 1098 394 989 3138 126 192 2294 2986
AMIGO3	22 0 0 275 0 533 757 1066 260 0
AMMECR1	86 0 1010 389 60 960 136 169 0 2080
AMMECR1L	45 116 2203 134 345 1316 1479 750 182 513
AMN	0 131 40 0 5 141 0 318 20 0
AMN1	0 30 1383 2029 290 1851 1773 2762 1785 3492
AMOT	0 138 789 0 107 0 765 0 0 0
AMOTL1	0 45 166 514 162 372 363 1 165 0
AMOTL2	11 1782 1071 2141 120 768 587 1806 802 0
AMPD1	21 1270 458 1839 174 918 525 756 785 91
AMPD2	212 608 2850 5426 407 3693 2368 1247 6294 3044
AMPD3	4 53 734 298 248 1405 696 394 449 1387
AMPH	15 496 546 1018 114 1392 395 579 831 748
AMT	58 12 1800 6758 831 3615 1680 803 3782 1876
AMTN	0 11 0 157 0 0 0 5 39 0
AMY1A	16 269 0 294 23 374 182 259 232 77
AMY1B	0 116 43 86 0 0 12 0 103 25
AMY1C	0 129 0 61 34 58 33 0 91 19
AMY2A	0 118 12 0 19 0 0 70 64 0
AMY2B	0 64 2032 301 106 507 2975 1169 541 745
AMZ1	0 0 74 0 0 155 143 0 303 240
AMZ2P1	26 0 1510 1418 244 0 893 162 680 258
ANAPC1	0 118 465 2408 173 1607 520 106 1269 576
ANAPC10	195 317 4799 1928 1019 2675 3185 2111 2087 5451
ANAPC15	0 0 0 0 23567 0 435441 0 0 0
ANAPC16	0 6353 5824 9719 18217 1410 40246 579 2066 57
ANAPC1P1	18 275 1162 2296 244 917 582 818 1509 815
ANAPC2	14 0 356 259 74 1108 496 1694 504 460
ANAPC4	61 663 4294 8483 1013 5486 1972 214 3968 10126
ANAPC7	42 6033 8483 4354 6076 1455 64448 14 1622 218
ANG	42 590 2240 1422 660 1305 1998 1620 1528 2564
ANGEL1	136 0 1062 1404 492 1068 1685 0 959 776
ANGEL2	10 76 93 1365 0 772 0 420 319 257
ANGPT1	9 1226 358 1462 164 1017 401 469 585 128
ANGPT2	0 0 1543 586 1949 0 3949 496 511 536
ANGPT4	0 69 8 33 0 0 0 0 0 0
ANGPTL1	58 0 937 940 246 950 425 357 951 269
ANGPTL2	61 736 538 2459 236 1565 689 1035 1154 412
ANGPTL3	0 27 0 0 0 0 1 21 69 0
ANGPTL5	0 391 71 128 46 106 36 219 123 34
ANGPTL6	0 0 0 0 0 0 0 0 222 0
ANGPTL7	14 0 3134 0 1530 0 5836 0 2408 0
ANHX	0 31 86 101 0 0 0 0 0 249
ANK1	0 362 295 1829 1041 527 393 401 0 2995
ANK2	9 546 213 844 327 1061 414 628 488 134
ANK3	0 381 481 0 477 0 773 3 685 120
ANKAR	0 236 155 279 813 209 132 141 130 0
ANKDD1A	13 1309 1490 2192 2385 687 1292 383 507 1368
ANKDD1B	0 21 3 0 85 4 15 0 40 0
ANKEF1	8 776 834 1426 175 930 484 660 669 968
ANKFN1	0 34 0 47 0 0 0 0 0 0
ANKFY1	38 122 1674 3316 312 1122 727 632 1740 2160
ANKH	84 2177 1399 2956 599 1197 2063 1734 1716 752
ANKHD1	21 1453 8021 13961 4088 35238 9538 997 10656 22293
ANKHD1.EIF4EBP3	105 461 404 1483 482 355 1714 408 604 173
ANKIB1	79 373 2393 3690 1427 2316 2789 423 1163 591
ANKK1	15 1211 373 1800 184 1112 398 768 635 0
ANKLE1	0 0 275 738 75 322 0 19 248 55
ANKLE2	0 268 699 29 146 825 776 8 926 954
ANKMY1	63 312 468 2278 872 2477 1531 876 716 2220
ANKMY2	141 626 1742 242 602 1553 1002 2056 1243 1395
ANKRA2	0 204 4840 0 489 1277 692 4683 683 1172
ANKRD1	26 113 514 976 277 720 418 1269 510 480
ANKRD11	0 0 946 0 0 97 127 498 0 0
ANKRD12	368 1837 6970 2005 2527 2284 6525 4958 1042 4347
ANKRD13A	0 754 0 2911 0 1009 1 25 1628 0
ANKRD13B	0 273 85 293 45 195 72 148 73 0
ANKRD13C	195 961 5205 0 2850 66 1550 0 0 0
ANKRD13D	21 89 838 1327 37 1179 1716 1481 1414 708
ANKRD16	10 0 495 0 1247 0 2223 631 476 0
ANKRD17	19 66 637 985 156 948 930 1200 704 322
ANKRD18A	0 48 306 493 178 0 864 0 420 87
ANKRD18B	0 0 5 103 137 0 65 0 4 0
ANKRD18DP	0 33 0 416 42 117 188 65 0 0
ANKRD19P	0 101 0 147 0 339 188 15 73 276
ANKRD2	0 32 0 0 0 0 0 36 0 0
ANKRD20A1	4 42 0 0 108 97 381 145 39 0
ANKRD20A11P	0 183 20 16 78 121 0 0 38 0
ANKRD20A12P	15 169 110 1314 58 526 0 520 1166 337
ANKRD20A19P	0 0 0 0 0 0 135 0 0 0
ANKRD20A2	0 68 0 81 0 184 0 38 0 1
ANKRD20A3	0 208 0 0 0 75 78 0 0 0
ANKRD20A4	0 264 445 368 183 263 279 6 274 966
ANKRD20A5P	18 46 143 666 34 469 180 148 488 326
ANKRD20A8P	0 0 0 0 0 0 416 0 0 0
ANKRD20A9P	13 0 0 639 394 239 1334 13 1576 299
ANKRD22	270 0 317 0 0 80 0 0 659 570
ANKRD23	36 126 620 1215 72 0 481 28 153 14
ANKRD24	0 82 7 38 0 0 0 0 14 0
ANKRD26	15 751 163 1407 66 602 528 835 1024 116
ANKRD26P1	0 153 0 0 1 0 19 0 50 60
ANKRD26P3	0 110 13 0 0 0 0 19 0 0
ANKRD27	0 0 0 4758 0 0 0 0 0 2475
ANKRD28	0 174 329 3099 96 1469 578 738 1192 0
ANKRD29	61 443 924 643 198 432 678 572 341 434
ANKRD30A	0 58 13 34 0 0 6 0 0 0
ANKRD30B	5 214 83 250 454 249 84 627 351 76
ANKRD30BL	32 2558 15 1305 120 784 455 1348 624 191
ANKRD30BP2	15 386 180 1055 80 190 123 282 486 517
ANKRD30BP3	0 0 0 0 28 0 6 0 6 66
ANKRD31	10 519 185 597 79 389 226 524 282 63
ANKRD32	0 3323 0 1360 3268 0 0 0 0 75
ANKRD33B	0 58 308 0 94 275 261 209 359 303
ANKRD34A	0 0 761 152 138 59 350 0 0 0
ANKRD34B	0 90 0 0 18 90 6 100 30 0
ANKRD34C	0 19 0 0 12 22 0 77 0 0
ANKRD35	0 0 65 352 20 523 0 383 211 239
ANKRD36	1336 1475 21257 48 8470 11456 24923 14004 7255 23362
ANKRD36B	282 0 11647 41 570 1657 2161 0 0 0
ANKRD36BP2	28 1286 482 2154 311 1571 972 684 1036 115
ANKRD37	145 458 2576 2791 986 2334 1902 3359 1422 5527
ANKRD40	28 3859 1918 2864 106 1625 772 523 1654 1749
ANKRD42	19 15 801 996 292 1645 1121 204 593 632
ANKRD45	0 86 575 0 169 37 489 0 162 0
ANKRD46	61 554 1282 2489 571 1882 1739 2000 625 699
ANKRD49	146 2726 2162 6862 1321 3331 1654 1151 3367 7630
ANKRD50	0 132 205 0 82 76 19 0 0 374
ANKRD52	0 36 95 0 1496 129 7 178 1944 0
ANKRD53	11 216 0 292 517 268 121 364 175 62
ANKRD54	16 22 2686 3610 1738 9808 2387 0 2653 11701
ANKRD55	3 192 2096 1327 305 1147 1567 245 1186 1585
ANKRD6	0 228 406 399 58 0 0 0 124 0
ANKRD61	0 77 176 0 0 0 0 309 0 494
ANKRD62P1.PARP4P3	0 50 44 0 0 42 28 0 0 1
ANKRD63	0 45 0 0 0 5 0 1 0 0
ANKRD65	0 302 1687 0 0 204 711 0 1289 0
ANKRD66	0 5 0 0 27 46 0 3 0 0
ANKRD7	0 313 1683 216 127 421 932 625 222 66
ANKRD9	0 149 187 1585 185 756 477 265 360 0
ANKS1A	26 691 1273 2534 406 3255 1349 332 1533 704
ANKS1B	19 24 851 3640 331 1853 1032 1201 1434 201
ANKS3	71 135 2692 651 418 230 450 1905 407 141
ANKS4B	0 5 1081 326 350 293 1259 0 13 4
ANKS6	0 39 37 298 16 144 35 0 228 0
ANKUB1	0 70 0 0 0 45 0 35 0 30
ANKZF1	2397 3858 77606 195392 32935 15114 17124 736773 130163 42066
ANLN	0 50 653 0 0 0 0 0 0 967
ANO1	0 69 0 0 324 0 0 0 0 0
ANO10	123 173 2063 2953 680 2579 624 123 1799 1453
ANO2	0 139 8 0 0 0 0 43 0 0
ANO3	0 45 110 0 85 104 267 249 99 11
ANO4	4 0 44 0 0 9 21 41 48 0
ANO5	0 15 0 0 0 142 18 252 0 0
ANO6	0 257 0 1465 184 393 0 424 4186 1295
ANO7	0 180 18 30 0 0 10 108 33 0
ANO8	17 0 0 0 0 0 20 0 0 8
ANO9	0 0 788 2024 120 3513 0 361 0 4872
ANP32A	21 3199 231 3399 161 1273 584 1401 1214 174
ANP32A.IT1	10 0 756 1069 315 922 571 83 1098 932
ANP32AP1	5 27 30 156 0 159 101 242 131 0
ANP32C	0 6 83 0 58 8 61 0 0 0
ANP32D	17 232 79 130 20 176 0 305 392 0
ANPEP	0 433 2182 427 388 1441 1631 10 1085 1754
ANTXR1	19 282 949 0 533 0 994 0 0 129
ANTXR2	24 234 3022 1225 865 2519 1606 1240 2280 326
ANXA10	0 97 0 0 0 0 0 0 0 0
ANXA13	10 578 156 755 72 346 202 469 329 0
ANXA2P1	0 0 0 374 51 127 253 151 462 151
ANXA2P2	15 1132 340 3058 154 897 437 758 598 576
ANXA2P3	31 2270 658 2882 379 1633 914 1334 1127 38
ANXA2R	1073 3236 41191 6402 7615 13469 23460 40664 12464 38653
ANXA3	0 50 718 258 444 0 1314 0 919 696
ANXA4	182 41 6681 2516 1759 1769 9118 8860 1217 4687
ANXA8	0 101 90 0 0 18 188 11 0 0
ANXA8L1	0 28 14 0 29 0 0 0 0 0
ANXA8L2	1 55 22 0 0 0 124 0 0 0
ANXA9	4 0 512 1108 118 4194 647 342 310 745
AOAH.IT1	0 18 0 0 148 7 240 0 0 0
AOC2	5 244 166 317 85 349 115 437 201 102
AOC3	0 104 0 1097 328 566 1533 50 800 15
AOC4	0 42 0 410 254 245 93 40 417 522
AOX1	0 122 12 0 354 0 0 0 0 28
AOX2P	0 78 0 8 13 8 0 0 15 0
AP1AR	64 343 1489 2856 937 3135 794 1 1708 1953
AP1B1	249 64 3820 10757 3100 8225 7422 6349 8623 4768
AP1B1P1	0 32 66 0 8 2 0 0 72 0
AP1G1	0 799 2047 335 1835 507 1335 542 1048 810
AP1M2	0 12 0 0 0 55 0 12 10 0
AP1S1	0 0 708 1602 200 659 1807 1877 1031 236
AP1S3	60 0 1696 4980 585 3027 1469 535 3262 1912
AP2A1	0 429 0 0 0 0 0 0 0 27
AP2A2	148 3 0 1072 0 852 0 37 157 1056
AP2B1	0 250 0 4520 0 1254 3068 874 2337 13897
AP3B1	0 146 65 10298 64 5747 240 375 191 1023
AP3B2	0 287 118 418 72 326 121 274 219 17
AP3D1	1 0 728 1903 108 1756 552 274 469 1666
AP3M1	145 170 2075 2372 330 1983 3834 3906 1747 3049
AP3M2	117 2553 1365 10317 453 3802 748 1465 3712 3164
AP3S2	56 22 1267 1826 213 1520 1614 2 1406 1421
AP4B1	113 147 6971 6476 2248 3147 3215 1242 3626 8203
AP4B1.AS1	0 277 817 905 316 1541 884 87 1604 1362
AP4E1	0 177 0 636 478 468 2186 91 382 886
AP4M1	0 239 100 1031 143 2080 805 3 1741 891
AP4S1	45 0 1506 2216 213 2700 2021 0 1083 592
AP5B1	13 89 1069 4383 211 868 1347 1311 1006 404
AP5M1	14 5051 2054 13392 776 4729 1786 1831 5595 17626
AP5S1	37 202 2297 980 206 1611 1388 340 500 2097
AP5Z1	31 55 1192 3311 1109 1172 3810 271 1869 1392
APAF1	29 2171 1022 3182 137 2196 795 640 1377 403
APBA1	0 360 72 169 11 108 0 378 64 72
APBA2	489 60 249 0 2441 0 1172 0 6242 0
APBA3	87 126 1501 6344 245 7477 2246 221 3888 1518
APBB1IP	213 1374 11759 19203 4298 11141 8333 4684 8907 28266
APBB2	0 0 137 0 57 0 0 1 0 126
APBB3	176 198 4836 3616 1356 2934 5748 2019 2076 6841
APC	0 0 675 0 0 0 6110 0 0 0
APC2	0 38 0 2 15 0 0 43 21 0
APCDD1	0 32 237 102 0 0 289 0 17 0
APCDD1L	0 6 886 0 0 0 180 5 0 0
APCDD1L.AS1	5 330 63 391 49 321 95 301 166 0
APCS	0 247 0 108 95 32 211 0 0 0
APEX2	0 104 12269 0 7473 2476 4668 0 0 621
APH1A	756 3406 21177 2542 9983 7459 8262 14443 4565 23590
APH1B	30 99 675 1911 309 1868 877 494 1353 1055
API5	514 4449 35637 4297 7244 8110 34789 26615 3427 45548
APIP	73 8 5684 4841 1332 1341 6469 2279 1261 2082
APITD1	41 0 1193 2491 277 1818 1592 402 1336 658
APITD1.CORT	18 889 283 1443 141 833 313 494 655 106
APLF	0 1045 1096 663 221 150 819 599 282 0
APLN	0 159 52 0 31 0 181 0 0 0
APLNR	88 541 12211 7030 2487 5263 15658 11030 5098 3708
APLP1	21 1024 199 1448 98 782 375 594 532 0
APOA1	17 27 0 69 6 164 132 0 0 0
APOA2	0 29 0 0 0 18 0 5 0 0
APOA4	0 0 51 0 0 0 0 0 0 0
APOA5	0 0 54 0 483 0 0 0 0 0
APOB	0 48 27 32 0 23 0 73 32 0
APOBEC1	9 18 178 0 120 0 45 25 0 0
APOBEC2	24 1068 336 1399 94 621 580 1393 582 306
APOBEC3B	0 79 2155 2110 576 2806 4052 2122 1850 3242
APOBEC3D	2254 672 6790 1610 1551 3708 6277 28 0 10765
APOBEC3F	19 1520 168 5345 67 0 312 983 9592 376
APOBEC3H	123 0 7017 8414 3472 7695 4030 0 860 9484
APOBEC4	0 168 13 29 33 16 0 19 31 0
APOBR	23 2696 323 3813 207 2016 897 1179 1310 118
APOC1P1	0 139 4087 0 321 798 2034 1045 96 170
APOC3	0 13 13 80 27 0 12 0 0 0
APOC4	0 0 443 108 272 0 1244 96 0 121
APOC4.APOC2	0 72 6 26 0 0 40 1 34 0
APOF	2 81 162 923 144 520 491 80 335 188
APOH	0 124 35 0 9 136 36 237 86 0
APOL1	0 39 331 7582 0 1202 186 0 305 2588
APOL2	35 1471 0 37528 2925 13853 3612 995 3256 9435
APOL4	41 4336 569 3041 181 1664 851 1084 1364 360
APOL5	0 0 134 0 0 0 62 0 0 588
APOL6	111 0 0 3814 423 1086 3726 647 1071 997
APOLD1	0 44 552 565 407 973 744 1778 1302 675
APOM	7 166 91 366 524 62 70 14 216 456
APOO	4 621 4926 5711 3245 2911 5326 125 1932 3023
APOOL	20 47 882 273 84 383 3215 0 219 329
APOPT1	0 1277 2039 0 4466 2270 2228 0 640 3582
APPBP2	19 78 580 372 215 5290 1362 0 0 1997
APPL1	13 128 706 2514 405 387 817 0 1204 2054
APPL2	0 0 881 0 0 160 227 912 132 145
APTX	319 1643 12080 2764 3613 2556 4875 2305 3156 11559
AQP10	0 13 0 0 0 0 0 40 4 0
AQP11	0 265 1024 832 1568 36 712 147 0 0
AQP12A	0 0 0 0 0 77 0 24 0 0
AQP12B	9 27 247 0 22 0 10 0 0 0
AQP2	0 36 0 26 0 0 2 0 0 0
AQP4	0 31 0 0 0 0 0 0 57 2
AQP4.AS1	0 1085 0 0 0 0 0 0 0 0
AQP5	0 109 0 0 0 0 0 0 0 0
AQP6	36 2746 270 2607 160 1227 658 971 1029 120
AQP7	0 0 0 0 0 0 0 0 0 71
AQP7P1	0 0 6 1636 45 513 0 106 394 240
AQP7P3	0 491 0 570 0 191 36 285 0 43
AQP8	0 57 13 0 28 77 0 0 0 0
AQP9	0 196 316 7566 152 858 0 575 1472 670
AQPEP	23 91 147 467 0 0 0 20 167 0
AQR	72 4039 2345 4738 713 3427 2250 5091 2698 308
AR	0 22 259 0 38 0 0 0 0 0
ARAF	144 16553 917 14840 1375 8281 3325 3506 5826 262
ARAP1	81 180 1506 727 1119 1764 4057 0 1000 2024
ARAP2	59 0 4892 679 207 1873 2536 3557 2280 852
ARAP3	0 73 0 0 87 107 53 51 52 87
ARC	24 4144 2539 3921 859 2014 1242 632 1356 1558
ARCN1	296 320 11779 5416 4665 4301 10210 10440 5780 17317
ARF3	102 167 1610 2236 440 908 1520 688 2147 1540
ARFGAP1	30 0 2939 8402 718 3173 3054 181 2866 292
ARFGAP2	0 2779 0 6152 3117 31026 3311 4069 0 26999
ARFGAP3	130 0 5136 12737 1405 18189 1437 629 12854 21923
ARFGEF1	14 146 225 1400 214 1437 362 670 493 859
ARFGEF2	0 0 464 1995 136 683 970 251 810 539
ARFIP1	12 216 2565 1450 350 3660 3293 748 2169 3382
ARFIP2	10 986 112 5988 0 4651 125 617 2320 734
ARFRP1	274 12 10835 10032 2977 10496 4057 2055 6750 12477
ARG1	19 90 2545 1243 258 1457 1434 349 1654 587
ARG2	0 246 1995 2675 503 1574 1107 990 2163 1490
ARGFX	0 215 452 80 129 1127 133 784 481 1200
ARGFXP2	0 36 8 0 1713 0 0 10 0 0
ARHGAP1	18 347 2807 7551 463 8436 863 364 1240 7879
ARHGAP10	7 882 2679 743 81 364 247 0 373 85
ARHGAP11A	0 0 2156 293 388 640 1797 0 17 49
ARHGAP11B	64 167 1839 3911 1681 2580 2081 1487 2135 3511
ARHGAP12	38 10 1026 0 298 947 475 0 533 2761
ARHGAP17	0 764 3056 2540 1060 285 6527 1 0 2455
ARHGAP18	152 0 3540 1809 1044 1462 3435 213 1912 1249
ARHGAP19	6 1059 435 1867 449 1432 437 950 1393 666
ARHGAP19.SLIT1	43 1344 1767 4398 378 2921 1467 322 2691 1764
ARHGAP20	8 766 507 1330 197 636 631 244 394 510
ARHGAP21	5 20 80 1141 52 839 436 212 653 442
ARHGAP22	70 778 603 1953 285 1373 448 555 880 563
ARHGAP23	0 120 0 0 0 0 0 56 0 0
ARHGAP24	141 389 610 1624 106 2272 1492 167 1073 1197
ARHGAP26	0 0 348 776 173 218 519 125 224 722
ARHGAP26.AS1	0 31 0 15 191 0 0 2 0 0
ARHGAP27	18 230 3598 5997 1188 4227 5286 4593 3402 3728
ARHGAP28	0 302 63 0 0 0 0 27 0 0
ARHGAP29	7 56 191 0 0 234 0 0 562 0
ARHGAP31	0 0 449 510 152 328 272 0 199 87
ARHGAP32	0 122 44 208 0 0 0 0 0 83
ARHGAP33	3 24 0 0 2015 0 0 0 16 44
ARHGAP35	12 639 290 1557 112 1382 512 317 525 258
ARHGAP36	0 101 0 0 5 0 0 9 0 0
ARHGAP39	2 29 0 0 0 3 11 39 0 0
ARHGAP40	0 0 0 0 37 0 0 0 0 0
ARHGAP42	0 203 853 487 435 0 1152 176 424 0
ARHGAP44	0 145 14 0 0 0 0 112 10 0
ARHGAP5	199 257 719 0 32 341 1471 243 0 57
ARHGAP5.AS1	8 1 0 0 0 462 616 596 264 415
ARHGAP6	0 32 0 0 332 0 160 0 0 21
ARHGAP8	4 43 188 97 162 88 384 0 0 44
ARHGDIA	131 0 2617 1894 830 1913 2895 21 1408 1575
ARHGDIG	0 14 85 0 28 0 0 22 0 0
ARHGEF10	5 103 128 460 73 304 128 270 129 313
ARHGEF10L	0 51 182 4 48 0 0 0 0 666
ARHGEF11	0 136 45 238 27 108 59 97 26 0
ARHGEF12	31 1704 459 2487 164 1707 665 1079 957 329
ARHGEF15	0 75 0 65 65 39 0 0 299 0
ARHGEF16	0 401 111 416 25 479 94 238 220 35
ARHGEF17	0 572 56 754 23 167 66 282 178 107
ARHGEF18	29 251 598 2120 155 842 218 873 1686 671
ARHGEF19	64 385 2019 2224 532 1089 1609 311 1102 1624
ARHGEF2	132 72 2609 805 953 1796 4217 2848 1044 3048
ARHGEF25	0 0 336 27 0 0 281 0 19 0
ARHGEF26	20 1500 292 1714 180 887 450 590 818 148
ARHGEF28	0 0 106 0 0 0 0 0 0 78
ARHGEF3.AS1	0 27 160 36 0 106 24 0 30 0
ARHGEF33	11 8 0 0 4 0 0 0 0 0
ARHGEF35	23 2240 237 1947 150 1146 434 598 664 54
ARHGEF37	9 565 286 568 62 509 183 709 372 71
ARHGEF38	0 36 0 262 48 218 61 0 29 117
ARHGEF38.IT1	0 215 34 0 85 146 6 0 0 0
ARHGEF39	16 110 859 654 80 608 500 422 1657 249
ARHGEF4	10 47 267 360 107 417 44 0 147 125
ARHGEF40	37 2410 251 2356 130 1367 588 928 993 79
ARHGEF5	13 1131 543 1426 159 805 542 440 546 4
ARHGEF6	161 232 5746 9127 1211 6040 3853 4179 4486 4889
ARHGEF7	37 162 6129 307 53 0 203 0 0 4275
ARHGEF9	10 107 2007 852 648 295 693 277 332 0
ARID1A	69 0 1091 2497 510 1341 1516 225 1502 889
ARID1B	29 581 0 1416 274 382 648 485 1715 331
ARID2	12 83 622 1208 140 2385 646 658 514 427
ARID3A	0 18 78 225 0 97 8 0 66 0
ARID3B	43 77 650 1874 519 1725 813 2260 772 961
ARID3C	6 0 0 17 10 80 9 0 0 0
ARID4A	32 16 8746 0 1734 0 2978 0 0 0
ARID4B	59 99 2322 8483 694 4179 814 738 6355 913
ARID5B	419 205 9241 57789 4184 19039 15372 13864 28094 15292
ARIH1	15 1538 1974 2998 342 1470 1240 1587 1673 690
ARIH2	429 1637 7384 12569 2739 8393 3481 10323 4541 6914
ARIH2OS	15 426 753 5198 827 1553 1993 1470 1741 872
ARL1	21 681 0 4579 335 976 4435 13248 3403 0
ARL10	0 0 0 0 0 19 0 0 303 0
ARL11	0 49 1098 1746 36 700 404 133 938 52
ARL13A	0 41 0 0 18 17 0 195 0 0
ARL13B	0 226 553 743 307 29 729 0 1476 182
ARL14	0 92 0 42 0 0 0 0 0 0
ARL14EP	405 1384 7633 7130 3805 10330 14320 2338 4761 10758
ARL14EPL	0 79 0 0 35 90 688 138 46 29
ARL15	137 0 2200 2005 440 377 1211 389 1820 2203
ARL16	15 152 36326 67 2450 8997 11108 19359 5208 12426
ARL17A	0 0 4447 2412 0 0 18076 1721 0 0
ARL17B	0 0 0 961 0 221 0 2 1977 5676
ARL2.SNX15	0 16 90 0 86 0 0 0 0 32
ARL3	0 0 0 0 2076 0 0 0 0 0
ARL4A	0 0 0 0 6851 0 0 0 0 0
ARL4C	544 1585 96624 13396 1329 15733 30268 476 8587 63477
ARL4D	1344 566 11091 7168 5593 6843 8140 0 3007 6809
ARL5A	0 40 260 1712 6478 1063 0 0 14 751
ARL5B	19 1939 964 2947 544 1344 1102 1342 1585 647
ARL5C	0 207 43 0 77 0 0 119 0 0
ARL6	16 216 1251 1978 311 1532 872 187 1223 820
ARL6IP6	0 182 7810 2343 746 3560 2411 2360 1824 2165
ARL8A	0 130 0 0 567 1 915 0 0 0
ARL9	0 106 394 0 103 84 889 42 25 0
ARMC1	0 290 4056 3603 1015 5488 1642 124 2270 7629
ARMC10	58 17 916 4105 478 3077 1594 1003 2610 1058
ARMC12	62 108 99 390 127 454 173 425 331 79
